time,temperature,load,vibration,status
89.72,23.73,7.84,0.9,failure
89.74,23.63,7.91,0.94,failure
89.76,23.71,8.07,0.95,failure
89.78,23.44,8.06,0.95,failure
89.8,23.44,8.15,1.0,failure
89.82,23.88,8.2,0.98,failure
89.84,23.74,8.39,0.93,failure
89.86,23.91,8.42,0.88,failure
89.88,23.42,8.56,0.92,failure
89.9,23.84,8.48,0.94,failure
89.92,23.94,8.62,0.93,failure
89.94,23.84,8.52,0.97,failure
89.96,24.06,8.58,1.0,failure
89.98,23.74,8.51,0.96,failure
90.0,23.87,8.53,0.98,failure
90.02,23.43,8.57,0.97,failure
90.04,23.24,8.55,0.99,failure
90.06,23.3,8.4,1.0,failure
90.08,23.05,8.26,1.0,failure
90.1,23.25,8.29,1.0,failure
90.12,22.91,8.15,0.96,failure
90.14,22.5,8.23,0.92,failure
90.16,22.84,8.13,0.91,failure
90.18,22.72,7.97,0.86,failure
90.2,23.08,7.87,0.88,failure
90.22,23.07,7.95,0.93,failure
90.24,23.07,8.1,0.92,failure
90.26,22.82,8.14,0.92,failure
90.28,23.23,8.21,0.94,failure
90.3,23.59,8.2,0.95,failure
90.32,23.85,8.32,0.91,failure
90.34,23.65,8.19,0.88,failure
90.36,23.52,8.18,0.92,failure
90.38,23.25,8.15,0.87,failure
90.4,23.51,8.07,0.89,failure
90.42,23.6,8.21,0.87,failure
90.44,23.97,8.08,0.83,failure
90.46,24.36,8.25,0.86,failure
90.48,24.53,8.23,0.84,failure
90.5,24.1,8.34,0.8,failure
90.52,23.86,8.52,0.76,failure
90.54,24.22,8.62,0.74,failure
90.56,23.88,8.5,0.74,failure
90.58,24.19,8.31,0.73,failure
90.6,24.57,8.22,0.75,failure
90.62,24.86,8.06,0.75,failure
90.64,25.12,8.01,0.73,failure
90.66,25.2,7.91,0.72,failure
90.68,25.59,8.06,0.76,failure
90.7,25.4,8.03,0.78,failure
90.72,25.81,8.1,0.73,failure
90.74,25.39,8.06,0.7,failure
90.76,25.01,7.91,0.73,failure
90.78,25.25,7.81,0.76,failure
90.8,25.02,7.67,0.76,failure
90.82,24.55,7.81,0.78,failure
90.84,24.64,7.93,0.81,failure
90.86,24.41,7.83,0.8,failure
90.88,24.57,7.86,0.76,failure
90.9,24.9,8.03,0.74,failure
90.92,24.43,8.04,0.75,failure
90.94,24.44,8.0,0.74,failure
90.96,24.38,7.82,0.74,failure
90.98,24.66,7.97,0.71,failure
91.0,25.07,8.15,0.69,failure
91.02,25.26,8.26,0.65,failure
91.04,25.04,8.12,0.63,failure
91.06,24.56,8.15,0.66,failure
91.08,24.69,8.21,0.63,failure
91.1,24.46,8.41,0.65,failure
91.12,24.13,8.28,0.63,failure
91.14,24.25,8.16,0.66,failure
91.16,23.9,8.3,0.66,failure
91.18,23.48,8.24,0.66,failure
91.2,23.6,8.33,0.62,failure
91.22,23.72,8.18,0.57,failure
91.24,23.38,8.37,0.56,failure
91.26,23.08,8.29,0.56,failure
91.28,22.84,8.45,0.57,failure
91.3,22.85,8.38,0.58,failure
91.32,22.84,8.25,0.53,failure
91.34,22.82,8.12,0.49,failure
91.36,22.89,8.23,0.49,failure
91.38,23.3,8.06,0.53,failure
91.4,22.84,7.98,0.48,failure
91.42,22.97,7.9,0.46,failure
91.44,23.05,7.79,0.44,failure
91.46,23.42,7.71,0.48,failure
91.48,23.52,7.59,0.47,failure
91.5,23.16,7.42,0.46,failure
91.52,23.04,7.24,0.49,failure
91.54,23.28,7.07,0.52,failure
91.56,22.99,7.18,0.53,failure
91.58,22.52,6.99,0.55,failure
91.6,22.36,7.13,0.57,normal
91.62,22.39,7.09,0.54,normal
91.64,22.1,7.05,0.52,normal
91.66,22.15,7.16,0.56,normal
91.68,21.97,7.36,0.59,normal
91.7,21.78,7.4,0.58,normal
91.72,21.81,7.32,0.57,normal
91.74,21.71,7.3,0.6,normal
91.76,21.84,7.21,0.58,normal
91.78,22.07,7.17,0.59,normal
91.8,22.21,7.0,0.61,normal
91.82,22.42,7.15,0.62,normal
91.84,21.93,7.21,0.62,normal
91.86,21.63,7.21,0.67,normal
91.88,21.66,7.02,0.68,normal
91.9,22.01,7.15,0.66,normal
91.92,21.87,7.14,0.67,normal
91.94,21.85,6.98,0.71,normal
91.96,21.46,6.82,0.72,normal
91.98,21.21,6.76,0.75,normal
92.0,21.55,6.68,0.77,normal
92.02,21.25,6.75,0.76,normal
92.04,21.66,6.87,0.72,normal
92.06,21.54,7.05,0.68,normal
92.08,21.51,6.86,0.72,normal
92.1,21.88,6.97,0.75,normal
92.12,21.96,6.93,0.73,normal
92.14,22.08,7.08,0.71,normal
92.16,22.12,6.88,0.75,normal
92.18,22.45,6.7,0.76,normal
92.2,22.93,6.71,0.74,normal
92.22,22.6,6.57,0.75,normal
92.24,22.12,6.7,0.7,normal
92.26,21.91,6.58,0.69,normal
92.28,22.33,6.56,0.65,normal
92.3,21.92,6.54,0.68,normal
92.32,22.07,6.41,0.65,normal
92.34,21.72,6.55,0.63,normal
92.36,22.14,6.37,0.67,normal
92.38,21.66,6.54,0.69,normal
92.4,21.63,6.65,0.71,normal
92.42,21.98,6.69,0.67,normal
92.44,21.56,6.71,0.63,normal
92.46,21.24,6.57,0.66,normal
92.48,20.87,6.68,0.63,normal
92.5,20.98,6.84,0.59,normal
92.52,20.97,6.97,0.59,normal
92.54,21.29,6.92,0.59,normal
92.56,21.32,7.0,0.6,normal
92.58,21.59,7.03,0.62,normal
92.6,21.17,7.07,0.63,normal
92.62,21.03,6.96,0.6,normal
92.64,21.25,7.03,0.56,normal
92.66,20.81,7.08,0.53,normal
92.68,21.18,7.15,0.57,normal
92.7,20.97,6.97,0.54,normal
92.72,21.08,7.09,0.53,normal
92.74,21.32,7.05,0.56,normal
92.76,21.66,7.13,0.53,normal
92.78,22.0,7.12,0.48,normal
92.8,22.0,7.31,0.45,normal
92.82,22.12,7.31,0.5,normal
92.84,22.54,7.42,0.48,normal
92.86,22.91,7.27,0.45,normal
92.88,23.36,7.22,0.46,normal
92.9,23.02,7.13,0.45,normal
92.92,23.2,7.0,0.41,normal
92.94,23.18,7.0,0.4,normal
92.96,22.77,7.0,0.42,normal
92.98,23.19,7.18,0.39,normal
93.0,22.81,7.33,0.39,normal
93.02,23.08,7.31,0.42,normal
93.04,22.86,7.11,0.43,normal
93.06,22.89,7.17,0.45,normal
93.08,22.93,7.14,0.47,normal
93.1,22.44,6.96,0.48,normal
93.12,22.8,7.14,0.49,normal
93.14,23.24,7.16,0.52,normal
93.16,23.51,7.3,0.52,normal
93.18,23.64,7.16,0.49,normal
93.2,23.94,7.25,0.5,normal
93.22,23.7,7.08,0.54,normal
93.24,23.42,6.97,0.49,normal
93.26,23.38,7.0,0.46,normal
93.28,23.17,7.15,0.45,normal
93.3,23.62,7.08,0.41,normal
93.32,24.0,7.11,0.39,normal
93.34,24.08,7.17,0.42,normal
93.36,23.62,7.14,0.38,normal
93.38,24.08,7.13,0.35,normal
93.4,23.88,7.0,0.36,normal
93.42,23.77,6.85,0.34,normal
93.44,23.93,6.87,0.36,normal
93.46,24.29,6.85,0.39,normal
93.48,24.72,6.65,0.41,normal
93.5,24.93,6.63,0.43,normal
93.52,24.69,6.45,0.47,normal
93.54,24.7,6.39,0.42,normal
93.56,24.55,6.48,0.44,normal
93.58,24.92,6.66,0.45,normal
93.6,24.97,6.68,0.5,normal
93.62,25.04,6.5,0.49,normal
93.64,24.94,6.48,0.47,normal
93.66,24.54,6.36,0.47,normal
93.68,24.59,6.52,0.51,normal
93.7,24.72,6.57,0.51,normal
93.72,24.97,6.69,0.5,normal
93.74,25.32,6.52,0.45,normal
93.76,25.67,6.6,0.46,normal
93.78,26.01,6.52,0.5,normal
93.8,26.4,6.61,0.53,normal
93.82,26.33,6.7,0.53,normal
93.84,26.43,6.65,0.5,normal
93.86,26.68,6.48,0.53,normal
93.88,26.29,6.38,0.53,normal
93.9,26.63,6.48,0.56,normal
93.92,26.58,6.46,0.56,normal
93.94,26.84,6.44,0.51,normal
93.96,26.72,6.46,0.46,normal
93.98,26.44,6.56,0.47,normal
94.0,26.7,6.7,0.47,normal
94.02,26.21,6.75,0.46,normal
94.04,26.18,6.94,0.47,normal
94.06,25.85,6.97,0.49,normal
94.08,26.15,7.12,0.49,normal
94.1,26.0,7.18,0.53,normal
94.12,26.4,7.24,0.57,normal
94.14,26.67,7.44,0.55,normal
94.16,26.91,7.35,0.58,normal
94.18,26.96,7.24,0.61,normal
94.2,26.61,7.37,0.66,normal
94.22,26.8,7.19,0.63,normal
94.24,27.01,7.36,0.58,normal
94.26,26.85,7.42,0.55,normal
94.28,27.07,7.5,0.51,normal
94.3,27.56,7.57,0.53,normal
94.32,27.39,7.63,0.56,normal
94.34,27.16,7.74,0.57,normal
94.36,27.4,7.59,0.61,normal
94.38,26.9,7.47,0.62,normal
94.4,27.18,7.57,0.58,normal
94.42,26.73,7.62,0.59,normal
94.44,26.44,7.65,0.6,normal
94.46,26.48,7.58,0.59,normal
94.48,26.32,7.61,0.6,normal
94.5,26.69,7.74,0.63,normal
94.52,26.25,7.78,0.6,normal
94.54,26.24,7.81,0.61,normal
94.56,26.26,7.96,0.62,normal
94.58,26.62,7.81,0.64,normal
94.6,26.56,7.93,0.68,normal
94.62,26.08,7.96,0.65,normal
94.64,25.86,8.0,0.66,normal
94.66,26.06,8.16,0.65,normal
94.68,26.49,8.34,0.67,normal
94.7,26.76,8.25,0.66,normal
94.72,26.44,8.25,0.7,normal
94.74,26.72,8.1,0.68,normal
94.76,27.03,7.99,0.65,normal
94.78,26.64,8.03,0.67,normal
94.8,27.03,7.87,0.71,normal
94.82,26.78,7.98,0.72,normal
94.84,26.81,8.18,0.69,normal
94.86,26.9,8.29,0.71,normal
94.88,26.42,8.24,0.7,normal
94.9,26.63,8.18,0.7,normal
94.92,26.77,8.3,0.67,normal
94.94,26.83,8.44,0.65,normal
94.96,27.11,8.41,0.65,normal
94.98,27.14,8.43,0.61,normal
95.0,27.38,8.49,0.64,normal
95.02,27.53,8.38,0.66,normal
95.04,27.91,8.35,0.69,normal
95.06,28.17,8.34,0.66,normal
95.08,28.1,8.53,0.69,normal
95.1,28.56,8.68,0.68,normal
95.12,28.12,8.78,0.66,normal
95.14,28.02,8.73,0.66,normal
95.16,27.64,8.68,0.71,normal
95.18,28.08,8.5,0.66,normal
95.2,28.24,8.58,0.68,normal
95.22,27.87,8.49,0.69,normal
95.24,27.79,8.66,0.65,normal
95.26,27.61,8.82,0.68,normal
95.28,27.31,8.9,0.68,normal
95.3,26.97,8.86,0.7,normal
95.32,26.69,9.05,0.68,normal
95.34,26.83,8.87,0.66,normal
95.36,26.58,8.73,0.65,normal
95.38,26.14,8.6,0.6,normal
95.4,26.0,8.53,0.62,normal
95.42,26.33,8.41,0.66,normal
95.44,26.65,8.3,0.68,normal
95.46,26.27,8.41,0.66,normal
95.48,26.57,8.4,0.62,normal
95.5,26.25,8.4,0.61,normal
95.52,26.12,8.27,0.58,normal
95.54,25.74,8.26,0.63,normal
95.56,26.23,8.31,0.63,normal
95.58,26.36,8.49,0.62,normal
95.6,26.46,8.37,0.62,normal
95.62,26.0,8.25,0.62,normal
95.64,25.57,8.26,0.64,normal
95.66,26.06,8.1,0.61,normal
95.68,25.62,7.92,0.61,normal
95.7,26.06,7.98,0.57,normal
95.72,26.45,8.03,0.6,normal
95.74,26.18,7.97,0.56,normal
95.76,26.51,8.09,0.58,normal
95.78,26.04,8.08,0.62,normal
95.8,26.09,8.04,0.67,normal
95.82,25.85,8.16,0.63,normal
95.84,25.37,8.33,0.6,normal
95.86,25.76,8.29,0.58,normal
95.88,26.06,8.16,0.6,normal
95.9,26.03,8.02,0.59,normal
95.92,26.32,7.9,0.61,normal
95.94,26.7,7.94,0.61,normal
95.96,26.68,7.89,0.58,normal
95.98,26.24,7.69,0.53,normal
96.0,26.36,7.7,0.48,normal
96.02,26.67,7.58,0.46,normal
96.04,27.14,7.46,0.48,normal
96.06,27.01,7.55,0.49,normal
96.08,27.13,7.61,0.5,normal
96.1,27.45,7.58,0.49,normal
96.12,27.69,7.62,0.48,normal
96.14,27.94,7.77,0.44,normal
96.16,27.56,7.6,0.42,normal
96.18,27.83,7.76,0.4,normal
96.2,28.11,7.81,0.39,normal
96.22,27.78,7.9,0.37,normal
96.24,28.0,7.95,0.35,normal
96.26,28.07,8.15,0.34,normal
96.28,27.8,8.08,0.33,normal
96.3,28.03,8.11,0.36,normal
96.32,28.23,8.23,0.39,normal
96.34,28.05,8.3,0.39,normal
96.36,28.52,8.21,0.43,normal
96.38,28.07,8.02,0.44,normal
96.4,27.95,7.94,0.47,normal
96.42,27.57,8.12,0.44,normal
96.44,27.98,8.05,0.43,normal
96.46,28.03,7.89,0.45,normal
96.48,28.4,7.82,0.49,normal
96.5,28.6,7.98,0.48,normal
96.52,29.04,7.95,0.44,normal
96.54,28.87,8.13,0.45,normal
96.56,28.99,8.04,0.47,normal
96.58,28.85,7.87,0.43,normal
96.6,28.63,7.78,0.4,normal
96.62,28.92,7.67,0.44,normal
96.64,29.32,7.83,0.46,normal
96.66,28.83,8.0,0.41,normal
96.68,29.16,7.89,0.45,normal
96.7,29.41,7.81,0.42,normal
96.72,29.88,7.98,0.41,normal
96.74,29.93,7.96,0.41,normal
96.76,30.04,7.93,0.43,normal
96.78,30.28,8.09,0.38,normal
96.8,30.17,7.92,0.35,normal
96.82,30.65,7.81,0.34,normal
96.84,30.38,7.63,0.36,normal
96.86,30.84,7.77,0.32,normal
96.88,31.17,7.88,0.3,normal
96.9,30.88,7.69,0.31,normal
96.92,31.07,7.82,0.27,normal
96.94,30.77,7.83,0.31,normal
96.96,30.77,7.82,0.27,normal
96.98,31.19,7.92,0.3,normal
97.0,31.13,7.96,0.32,normal
97.02,30.8,8.13,0.27,normal
97.04,30.55,8.09,0.26,normal
97.06,30.91,7.92,0.23,normal
97.08,30.86,7.92,0.19,normal
97.1,31.27,7.97,0.18,normal
97.12,30.98,7.81,0.17,normal
97.14,31.08,7.65,0.21,normal
97.16,30.79,7.61,0.19,normal
97.18,30.79,7.55,0.23,normal
97.2,30.65,7.41,0.23,normal
97.22,30.41,7.54,0.27,normal
97.24,29.95,7.55,0.22,normal
97.26,29.65,7.46,0.18,normal
97.28,29.2,7.43,0.22,normal
97.3,29.5,7.28,0.18,normal
97.32,29.31,7.29,0.2,normal
97.34,29.55,7.45,0.19,normal
97.36,30.01,7.31,0.23,normal
97.38,29.58,7.22,0.21,normal
97.4,29.32,7.24,0.22,normal
97.42,28.99,7.05,0.21,normal
97.44,28.7,6.88,0.21,normal
97.46,29.19,6.76,0.22,normal
97.48,29.24,6.71,0.23,normal
97.5,29.54,6.81,0.27,normal
97.52,29.89,6.92,0.24,normal
97.54,29.79,6.86,0.21,normal
97.56,29.39,6.84,0.24,normal
97.58,29.65,6.96,0.23,normal
97.6,30.11,6.77,0.2,normal
97.62,30.04,6.7,0.17,normal
97.64,30.01,6.58,0.12,normal
97.66,30.27,6.66,0.16,normal
97.68,30.57,6.81,0.16,normal
97.7,30.17,6.66,0.21,normal
97.72,30.39,6.53,0.24,normal
97.74,30.0,6.46,0.23,normal
97.76,29.76,6.59,0.24,normal
97.78,29.34,6.45,0.28,normal
97.8,29.76,6.4,0.32,normal
97.82,30.24,6.34,0.29,normal
97.84,30.55,6.53,0.26,normal
97.86,30.13,6.56,0.27,normal
97.88,29.95,6.74,0.23,normal
97.9,29.59,6.65,0.26,normal
97.92,29.2,6.55,0.31,normal
97.94,29.23,6.43,0.34,normal
97.96,29.26,6.48,0.29,normal
97.98,28.79,6.67,0.27,normal
98.0,28.84,6.6,0.28,normal
98.02,28.94,6.76,0.24,normal
98.04,28.86,6.62,0.28,normal
98.06,28.47,6.7,0.3,normal
98.08,28.73,6.58,0.29,normal
98.1,29.21,6.39,0.27,normal
98.12,28.9,6.24,0.28,normal
98.14,28.66,6.13,0.31,normal
98.16,29.03,5.97,0.3,normal
98.18,28.86,5.99,0.34,normal
98.2,28.55,5.95,0.32,normal
98.22,29.01,5.94,0.36,normal
98.24,28.68,5.9,0.38,normal
98.26,28.33,5.78,0.42,normal
98.28,28.39,5.88,0.4,normal
98.3,28.81,5.93,0.42,normal
98.32,29.3,5.99,0.44,normal
98.34,29.3,5.98,0.45,normal
98.36,29.0,5.8,0.4,normal
98.38,28.99,5.74,0.43,normal
98.4,28.8,5.61,0.42,normal
98.42,28.53,5.43,0.47,normal
98.44,28.27,5.54,0.48,normal
98.46,28.71,5.69,0.47,normal
98.48,28.23,5.74,0.5,normal
98.5,27.88,5.59,0.52,normal
98.52,28.31,5.55,0.49,normal
98.54,27.82,5.55,0.45,normal
98.56,27.96,5.67,0.43,normal
98.58,28.2,5.61,0.41,normal
98.6,27.82,5.78,0.42,normal
98.62,28.11,5.78,0.39,normal
98.64,27.95,5.65,0.35,normal
98.66,27.84,5.46,0.38,normal
98.68,28.29,5.32,0.34,normal
98.7,28.16,5.2,0.31,normal
98.72,27.83,5.05,0.29,normal
98.74,28.25,5.0,0.32,normal
98.76,28.02,5.05,0.35,normal
98.78,27.72,4.96,0.33,normal
98.8,28.2,4.79,0.33,normal
98.82,27.74,4.92,0.35,normal
98.84,27.81,4.73,0.39,normal
98.86,27.94,4.57,0.36,normal
98.88,27.63,4.59,0.36,normal
98.9,27.32,4.43,0.4,normal
98.92,27.79,4.58,0.39,normal
98.94,27.49,4.53,0.38,normal
98.96,27.98,4.39,0.34,normal
98.98,28.36,4.3,0.31,normal
99.0,27.97,4.45,0.3,normal
99.02,27.55,4.4,0.31,normal
99.04,27.19,4.51,0.31,normal
99.06,27.18,4.37,0.33,normal
99.08,27.06,4.55,0.33,normal
99.1,27.09,4.65,0.36,normal
99.12,26.92,4.6,0.37,normal
99.14,27.4,4.49,0.37,normal
99.16,27.08,4.67,0.39,normal
99.18,27.48,4.67,0.43,normal
99.2,27.39,4.76,0.43,normal
99.22,27.24,4.74,0.44,normal
99.24,27.27,4.89,0.44,normal
99.26,26.77,4.92,0.44,normal
99.28,26.48,4.81,0.47,normal
99.3,26.36,5.0,0.48,normal
99.32,26.35,5.03,0.52,normal
99.34,26.43,5.19,0.55,normal
99.36,26.46,5.3,0.56,normal
99.38,26.22,5.2,0.56,normal
99.4,25.76,5.39,0.52,normal
99.42,25.91,5.52,0.56,normal
99.44,26.25,5.47,0.53,normal
99.46,26.22,5.52,0.48,normal
99.48,26.44,5.33,0.44,normal
99.5,26.53,5.36,0.44,normal
99.52,26.64,5.49,0.46,normal
99.54,27.12,5.48,0.46,normal
99.56,26.94,5.65,0.44,normal
99.58,26.95,5.53,0.45,normal
99.6,26.91,5.68,0.46,normal
99.62,27.17,5.57,0.42,normal
99.64,27.52,5.63,0.43,normal
99.66,27.35,5.7,0.38,normal
99.68,27.75,5.83,0.37,normal
99.7,27.76,5.64,0.34,normal
99.72,27.36,5.51,0.38,normal
99.74,26.94,5.55,0.4,normal
99.76,27.34,5.71,0.37,normal
99.78,27.54,5.64,0.41,normal
99.8,27.85,5.63,0.39,normal
99.82,28.1,5.44,0.39,normal
99.84,27.91,5.55,0.4,normal
99.86,27.73,5.53,0.37,normal
99.88,27.65,5.57,0.35,normal
99.9,27.58,5.6,0.36,normal
99.92,27.16,5.43,0.39,normal
99.94,27.18,5.62,0.41,normal
99.96,27.01,5.58,0.4,normal
99.98,26.78,5.63,0.36,normal
100.0,27.11,5.64,0.36,normal
100.02,27.34,5.84,0.32,normal
100.04,27.59,6.01,0.3,normal
100.06,27.71,6.12,0.28,normal
100.08,27.35,6.31,0.28,normal
100.1,27.82,6.47,0.31,normal
100.12,27.84,6.55,0.36,normal
100.14,28.3,6.37,0.36,normal
100.16,28.18,6.31,0.32,normal
100.18,28.39,6.41,0.33,normal
100.2,28.14,6.24,0.32,normal
100.22,27.81,6.05,0.29,normal
100.24,27.33,5.87,0.24,normal
100.26,27.82,5.69,0.23,normal
100.28,28.08,5.67,0.26,normal
100.3,28.38,5.54,0.3,normal
100.32,28.71,5.6,0.3,normal
100.34,28.75,5.56,0.29,normal
100.36,28.84,5.4,0.25,normal
100.38,28.81,5.26,0.21,normal
100.4,29.11,5.42,0.25,normal
100.42,29.39,5.42,0.22,normal
100.44,29.36,5.47,0.24,normal
100.46,29.18,5.29,0.26,normal
100.48,29.37,5.38,0.22,normal
100.5,29.55,5.43,0.25,normal
100.52,29.33,5.38,0.29,normal
100.54,29.41,5.52,0.28,normal
100.56,28.94,5.7,0.27,normal
100.58,28.79,5.55,0.24,normal
100.6,29.11,5.37,0.19,normal
100.62,28.77,5.32,0.24,normal
100.64,28.51,5.15,0.28,normal
100.66,28.62,5.22,0.28,normal
100.68,28.8,5.26,0.32,normal
100.7,28.46,5.08,0.32,normal
100.72,28.13,5.04,0.33,normal
100.74,28.23,4.93,0.29,normal
100.76,28.1,5.1,0.26,normal
100.78,28.51,5.1,0.31,normal
100.8,28.74,5.02,0.31,normal
100.82,29.06,4.98,0.29,normal
100.84,28.66,4.84,0.26,normal
100.86,28.27,4.97,0.26,normal
100.88,28.02,5.1,0.31,normal
100.9,28.51,5.08,0.3,normal
100.92,28.4,5.22,0.35,normal
100.94,28.67,5.34,0.35,normal
100.96,28.49,5.38,0.32,normal
100.98,28.6,5.56,0.32,normal
101.0,28.22,5.5,0.33,normal
101.02,28.45,5.63,0.33,normal
101.04,28.82,5.74,0.38,normal
101.06,28.85,5.83,0.42,normal
101.08,29.2,5.77,0.41,normal
101.1,29.48,5.81,0.38,normal
101.12,29.41,5.67,0.37,normal
101.14,29.39,5.79,0.35,normal
101.16,29.39,5.81,0.32,normal
101.18,29.45,5.67,0.3,normal
101.2,29.37,5.67,0.27,normal
101.22,28.91,5.86,0.32,normal
101.24,28.57,5.9,0.33,normal
101.26,28.22,6.08,0.37,normal
101.28,27.85,6.25,0.36,normal
101.3,27.37,6.33,0.34,normal
101.32,27.65,6.15,0.36,normal
101.34,27.92,6.29,0.39,normal
101.36,28.17,6.18,0.4,normal
101.38,27.85,6.33,0.42,normal
101.4,27.74,6.21,0.44,normal
101.42,27.54,6.16,0.42,normal
101.44,28.01,6.07,0.42,normal
101.46,28.08,6.12,0.46,normal
101.48,28.32,6.26,0.43,normal
101.5,28.1,6.25,0.45,normal
101.52,27.92,6.39,0.49,normal
101.54,28.08,6.25,0.44,normal
101.56,28.53,6.31,0.43,normal
101.58,28.32,6.35,0.43,normal
101.6,27.85,6.49,0.45,normal
101.62,27.89,6.37,0.49,normal
101.64,28.37,6.52,0.52,normal
101.66,28.67,6.61,0.53,normal
101.68,28.91,6.57,0.56,normal
101.7,29.36,6.67,0.52,normal
101.72,29.39,6.57,0.51,normal
101.74,29.46,6.53,0.5,normal
101.76,29.41,6.46,0.47,normal
101.78,29.01,6.48,0.5,normal
101.8,29.22,6.3,0.46,normal
101.82,29.05,6.38,0.44,normal
101.84,28.83,6.4,0.45,normal
101.86,28.99,6.24,0.41,normal
101.88,29.08,6.24,0.42,normal
101.9,29.29,6.2,0.45,normal
101.92,29.57,6.03,0.41,normal
101.94,29.48,6.19,0.38,normal
101.96,29.29,6.37,0.41,normal
101.98,29.62,6.47,0.45,normal
102.0,29.27,6.66,0.5,normal
102.02,28.78,6.53,0.53,normal
102.04,29.18,6.55,0.58,normal
102.06,29.08,6.63,0.61,normal
102.08,28.63,6.44,0.59,normal
102.1,28.96,6.48,0.56,normal
102.12,28.72,6.58,0.59,normal
102.14,29.12,6.6,0.54,normal
102.16,28.85,6.73,0.51,normal
102.18,28.75,6.85,0.47,normal
102.2,29.2,7.0,0.45,normal
102.22,29.3,6.92,0.49,normal
102.24,29.6,6.82,0.52,normal
102.26,29.24,6.82,0.51,normal
102.28,28.93,6.64,0.47,normal
102.3,29.17,6.68,0.44,normal
102.32,29.43,6.58,0.39,normal
102.34,29.53,6.5,0.43,normal
102.36,29.74,6.44,0.42,normal
102.38,29.65,6.53,0.42,normal
102.4,30.12,6.33,0.39,normal
102.42,29.91,6.17,0.4,normal
102.44,29.63,6.28,0.35,normal
102.46,29.99,6.24,0.38,normal
102.48,30.35,6.04,0.4,normal
102.5,30.52,6.07,0.38,normal
102.52,30.86,6.04,0.35,normal
102.54,31.11,5.94,0.38,normal
102.56,31.52,5.85,0.4,normal
102.58,31.66,5.81,0.44,normal
102.6,31.55,6.0,0.46,normal
102.62,31.71,6.09,0.43,normal
102.64,31.78,6.17,0.47,normal
102.66,31.45,6.08,0.52,normal
102.68,31.91,5.88,0.54,normal
102.7,31.68,6.06,0.58,normal
102.72,32.0,5.96,0.6,normal
102.74,31.65,5.8,0.59,normal
102.76,31.83,5.94,0.58,normal
102.78,31.69,6.08,0.61,normal
102.8,31.36,6.27,0.58,normal
102.82,31.85,6.3,0.58,normal
102.84,31.65,6.14,0.54,normal
102.86,31.23,6.12,0.57,normal
102.88,31.04,6.09,0.53,normal
102.9,31.42,6.16,0.58,normal
102.92,31.46,5.97,0.56,normal
102.94,31.9,5.93,0.52,normal
102.96,32.02,5.83,0.48,normal
102.98,32.18,5.78,0.44,normal
103.0,32.65,5.84,0.43,normal
103.02,32.9,5.74,0.42,normal
103.04,33.24,5.6,0.37,normal
103.06,33.55,5.42,0.41,normal
103.08,33.88,5.25,0.41,normal
103.1,34.04,5.25,0.38,normal
103.12,33.92,5.19,0.36,normal
103.14,33.92,5.18,0.4,normal
103.16,33.65,5.02,0.39,normal
103.18,33.71,5.21,0.41,normal
103.2,33.24,5.39,0.39,normal
103.22,33.29,5.52,0.44,normal
103.24,32.93,5.46,0.48,normal
103.26,32.61,5.6,0.5,normal
103.28,32.85,5.66,0.48,normal
103.3,33.14,5.79,0.47,normal
103.32,33.12,5.92,0.51,normal
103.34,32.97,5.78,0.49,normal
103.36,32.68,5.72,0.46,normal
103.38,32.77,5.65,0.5,normal
103.4,32.82,5.64,0.5,normal
103.42,32.45,5.61,0.52,normal
103.44,32.5,5.71,0.48,normal
103.46,32.05,5.67,0.47,normal
103.48,32.15,5.78,0.45,normal
103.5,31.87,5.82,0.41,normal
103.52,32.21,5.78,0.44,normal
103.54,32.09,5.68,0.47,normal
103.56,31.74,5.65,0.42,normal
103.58,31.79,5.47,0.39,normal
103.6,31.73,5.41,0.38,normal
103.62,31.73,5.59,0.41,normal
103.64,31.97,5.72,0.37,normal
103.66,31.58,5.86,0.38,normal
103.68,31.39,5.83,0.42,normal
103.7,31.26,5.71,0.41,normal
103.72,30.78,5.54,0.43,normal
103.74,30.83,5.5,0.47,normal
103.76,31.25,5.55,0.46,normal
103.78,31.33,5.57,0.46,normal
103.8,31.19,5.38,0.5,normal
103.82,31.49,5.45,0.49,normal
103.84,31.07,5.5,0.48,normal
103.86,31.24,5.45,0.49,normal
103.88,30.89,5.45,0.52,normal
103.9,30.84,5.26,0.49,normal
103.92,30.96,5.13,0.5,normal
103.94,31.41,5.13,0.53,normal
103.96,31.26,4.95,0.52,normal
103.98,31.13,4.78,0.57,normal
104.0,31.24,4.64,0.52,normal
104.02,31.6,4.64,0.48,normal
104.04,31.41,4.73,0.43,normal
104.06,31.59,4.8,0.47,normal
104.08,31.35,4.66,0.48,normal
104.1,30.89,4.78,0.47,normal
104.12,30.97,4.68,0.51,normal
104.14,31.3,4.64,0.47,normal
104.16,31.02,4.55,0.44,normal
104.18,30.97,4.65,0.46,normal
104.2,31.27,4.61,0.5,normal
104.22,31.45,4.62,0.54,normal
104.24,31.7,4.49,0.58,normal
104.26,31.33,4.48,0.57,normal
104.28,31.16,4.46,0.52,normal
104.3,30.85,4.65,0.49,normal
104.32,30.41,4.7,0.51,normal
104.34,30.89,4.65,0.55,normal
104.36,31.07,4.52,0.5,normal
104.38,31.28,4.38,0.55,normal
104.4,31.28,4.46,0.51,normal
104.42,30.85,4.49,0.51,normal
